	x	y	z	x-exact	y-exact	z-exact
0.8008789062500001	31.795517406480684	31.795518770907467	58.35754518918079	58.35755929853947	127.1249520337829	127.1249893261676
0.8009765625000002	31.79862243747741	31.798623953655223	58.37204817822228	58.37206385849761	127.1585851359961	127.15862658175163
0.8010742187500002	31.80172777169982	31.80172943965829	58.3865543031045	58.38657155493922	127.1922265267078	127.19227212779114
0.8011718750000002	31.804833409177526	31.80483522894628	58.401063564469524	58.40108238850657	127.22587620787266	127.22592596624143
0.8012695312500002	31.807939349940142	31.807941321548814	58.41557596295957	58.415596359842056	127.25953418144584	127.25958809905839
0.8013671875000002	31.811045594017283	31.81104771749552	58.43009149921698	58.4301134695882	127.29320044938294	127.29325852819821
0.8014648437500003	31.814152141438573	31.814154416816017	58.44461017388421	58.44463371838767	127.32687501363996	127.32693725561762
0.8015625000000003	31.817258992233636	31.817261419539932	58.459131987603854	58.45915710688327	127.36055787617342	127.36062428327384
0.8016601562500003	31.820366146432097	31.8203687256969	58.473656941018646	58.47368363571789	127.39424903894023	127.39431961312434
0.8017578125000003	31.823473604063583	31.823476335316553	58.488185034771426	58.48821330553457	127.42794850389778	127.4280232471273
0.8018554687500004	31.82658136515773	31.82658424842852	58.50271626950518	58.502746116976525	127.4616562730039	127.46173518724116
0.8019531250000004	31.82968942974417	31.829692465062454	58.51725064586301	58.51728207068702	127.49537234821685	127.49545543542487
0.8020507812500004	31.832797797852546	31.83280098524798	58.531788164488155	58.531821167309474	127.52909673149537	127.52918399363787
0.8021484375000004	31.835906469512494	31.835909809014765	58.54632882602398	58.546363407487476	127.56282942479862	127.56292086383995
0.8022460937500004	31.839015444753656	31.839018936392446	58.56087263111397	58.56090879186469	127.59657043008623	127.59666604799142
0.8023437500000005	31.842124723605682	31.842128367410666	58.575419580401764	58.57545732108494	127.63031974931826	127.63041954805303
0.8024414062500005	31.84523430609822	31.845238102099092	58.5899696745311	58.590008995792175	127.66407738445524	127.664181365986
0.8025390625000005	31.848344192260925	31.84834814048737	58.60452291414586	58.604563816630446	127.69784333745812	127.6979515037519
0.8026367187500005	31.85145438212345	31.851458482605164	58.61907929989005	58.619121784244	127.73161761028832	127.73172996331289
0.8027343750000006	31.854564875715454	31.854569128482144	58.63363883240782	58.633682899277105	127.76540020490772	127.76551674663145
0.8028320312500006	31.8576756730666	31.857680078147965	58.64820151234342	58.648247162374275	127.79919112327862	127.79931185567062
0.8029296875000006	31.860786774206545	31.860791331632296	58.66276734034125	58.662814574180075	127.83299036736378	127.83311529239383
0.8030273437500006	31.863898179164963	31.863902888964812	58.67733631704583	58.67738513533921	127.8667979391264	127.8669270587649
0.8031250000000006	31.867009887971523	31.86701475017519	58.69190844310181	58.69195884649655	127.90061384053016	127.90074715674825
0.8032226562500007	31.870121900655896	31.870126915293103	58.70648371915397	58.70653570829704	127.93443807353916	127.93457558830866
0.8033203125000007	31.873234217247756	31.873239384348235	58.72106214584723	58.721115721385786	127.96827064011795	127.96841235541127
0.8034179687500007	31.876346837776783	31.876352157370253	58.73564372382662	58.73569888640807	128.00211154223155	128.0022574600219
0.8035156250000007	31.87945976227266	31.879465234388864	58.75022845373731	58.75028520400919	128.03596078184543	128.03611090410658
0.8036132812500008	31.88257299076507	31.882578615433744	58.764816336224584	58.76487467483467	128.06981836092547	128.06997268963192
0.8037109375000008	31.8856865232837	31.885692300534593	58.779407371933885	58.779467299530104	128.10368428143803	128.10384281856497
0.8038085937500008	31.888800359858237	31.888806289721092	58.794001561510754	58.794063078741274	128.13755854534995	128.1377212928732
0.8039062500000008	31.89191450051838	31.89192058302295	58.80859890560088	58.80866201311402	128.17144115462847	128.1716081145246
0.8040039062500008	31.89502894529382	31.89503518046987	58.82319940485007	58.823264103294385	128.2053321112413	128.20550328548748
0.8041015625000009	31.89814369421426	31.898150082091536	58.837803059904275	58.83786934992848	128.2392314171566	128.23940680773075
0.8041992187500009	31.901258747309395	31.90126528791768	58.85240987140955	58.85247775366254	128.27313907434296	128.27331868322358
0.8042968750000009	31.904374104608937	31.904380797977993	58.8670198400121	58.86708931514303	128.30705508476947	128.30723891393583
0.8043945312500009	31.90748976614259	31.90749661230219	58.881632966358254	58.88170403501642	128.34097945040563	128.34116750183765
0.804492187500001	31.910605731940063	31.910612730919986	58.89624925109447	58.89632191392938	128.3749121732214	128.37510444889963
0.804589843750001	31.913722002031072	31.91372915386111	58.91086869486733	58.91094295252867	128.40885325518715	128.40904975709293
0.804687500000001	31.916838576445333	31.91684588115526	58.92549129832356	58.92556715146123	128.4428026982738	128.44300342838906
0.804785156250001	31.919955455212563	31.91996291283218	58.94011706210999	58.94019451137409	128.47676050445264	128.47696546475999
0.804882812500001	31.923072638362484	31.923080248921583	58.954745986873604	58.9548250329144	128.51072667569545	128.51093586817822
0.8049804687500011	31.926190125924823	31.92619788945321	58.9693780732615	58.96945871672948	128.5447012139744	128.54491464061658
0.8050781250000011	31.929307917929307	31.929315834456776	58.98401332192092	58.98409556346675	128.5786841212622	128.57890178404847
0.8051757812500011	31.932426014405667	31.93243408396204	58.998651733499216	58.99873557377376	128.61267539953195	128.61289730044768
0.8052734375000011	31.935544415383635	31.93555263799872	59.01329330864388	59.01337874829819	128.64667505075724	128.6469011917884
0.8053710937500012	31.93866312089295	31.938671496596562	59.02793804800254	59.02802508768789	128.6806830769121	128.68091346004542
0.8054687500000012	31.94178213096335	31.941790659785315	59.04258595222294	59.04267459259077	128.71469947997096	128.7149341071938
0.8055664062500012	31.944901445624577	31.94491012759472	59.057237021952965	59.0573272636549	128.74872426190876	128.74896313520927
0.8056640625000012	31.948021064906378	31.94802990005453	59.07189125784061	59.071983101528524	128.7827574247009	128.7830005460678
0.8057617187500012	31.951140988838496	31.951149977194493	59.08654866053403	59.08664210685994	128.81679897032316	128.81704634174588
0.8058593750000013	31.954261217450686	31.954270359044372	59.10120923068148	59.10130428029761	128.85084890075188	128.8511005242205
0.8059570312500013	31.9573817507727	31.957391045633916	59.11587296893136	59.115969622490155	128.88490721796376	128.88516309546912
0.8060546875000013	31.9605025888343	31.960512036992892	59.13053987593221	59.13063813408627	128.918973923936	128.91923405746957
0.8061523437500013	31.96362373166524	31.963633333151066	59.145209952332664	59.145309815734805	128.9530490206462	128.95331341220015
0.8062500000000014	31.966745179295287	31.966754934138198	59.15988319878152	59.15998466808479	128.9871325100725	128.98740116163964
0.8063476562500014	31.969866931754204	31.96987683998406	59.1745596159277	59.174662691785265	129.02122439419344	129.0214973077673
0.8064453125000014	31.97298898907176	31.972999050718432	59.18923920442024	59.18934388748552	129.055324674988	129.05560185256277
0.8065429687500014	31.976111351277723	31.976121566371088	59.20392196490832	59.204028255834885	129.08943335443558	129.0897147980062
0.8066406250000014	31.979234018401872	31.979244386971796	59.218607898041235	59.2187157974829	129.12355043451615	129.1238361460782
0.8067382812500015	31.98235699047398	31.98236751255034	59.23329700446843	59.23340651307919	129.15767591721004	129.1579658987597
0.8068359375000015	31.985480267523833	31.98549094313652	59.24798928483947	59.248100403273476	129.19180980449806	129.19210405803233
0.8069335937500015	31.98860384958121	31.988614678760108	59.26268473980404	59.262797468715696	129.2259520983615	129.22625062587798
0.8070312500000015	31.991727736675895	31.991738719450897	59.27738337001197	59.277497710055854	129.260102800782	129.26040560427901
0.8071289062500016	31.99485192883768	31.99486306523868	59.29208517611321	59.2922011279441	129.2942619137418	129.29456899521836
0.8072265625000016	31.997976426096354	31.997987716153258	59.30679015875785	59.30690772303066	129.32842943922347	129.3287408006792
0.8073242187500016	32.001101228481716	32.00111267222443	59.32149831859609	59.32161749596603	129.36260537921012	129.36292102264542
0.8074218750000016	32.00422633602356	32.00423793348199	59.336209656278285	59.33633044740071	129.39678973568527	129.39710966310116
0.8075195312500016	32.00735174875168	32.00736349995575	59.3509241724549	59.351046577985336	129.4309825106329	129.4313067240311
0.8076171875000017	32.010477466695896	32.01048937167551	59.36564186777655	59.36576588837078	129.46518370603744	129.46551220742037
0.8077148437500017	32.013603489886	32.01361554867109	59.38036274289396	59.38048837920791	129.49939332388377	129.49972611525456
0.8078125000000017	32.01672981835181	32.0167420309723	59.39508679845799	59.395214051147796	129.53361136615726	129.53394844951964
0.8079101562500017	32.019856452123136	32.019868818608956	59.40981403511964	59.40994290484164	129.5678378348437	129.56817921220218
